Flight;Time;Length;Airline;AirportFrom;AirportTo;DayOfWeek;Class
1325.0;490.0;140.0;WN;IND;MCO;7;0
684.0;855.0;83.0;B6;DCA;BOS;6;0
2364.0;881.0;170.0;XE;EWR;STL;2;0
1072.0;1205.0;180.0;AA;DFW;PHL;6;0
4051.0;1060.0;90.0;9E;IND;MEM;4;0
2948.0;660.0;70.0;MQ;DFW;LCH;4;0
1017.0;1295.0;260.0;AA;DFW;SEA;1;0
3007.0;810.0;140.0;WN;DEN;HOU;6;0
1245.0;1259.0;158.0;FL;MCO;FNT;5;0
497.0;650.0;80.0;WN;PVD;BWI;4;0
544.0;987.0;103.0;UA;LAS;SFO;4;0
501.0;495.0;124.0;FL;MKE;LGA;2;0
573.0;405.0;170.0;B6;HPN;PBI;1;0
1328.0;740.0;200.0;AA;SMF;DFW;7;0
708.0;635.0;120.0;UA;SFO;PHX;1;0
6282.0;665.0;54.0;OO;LAX;IYK;1;0
3104.0;675.0;75.0;MQ;LAX;SJC;3;0
6646.0;697.0;145.0;OO;PDX;DEN;1;0
644.0;675.0;321.0;B6;SFO;JFK;1;0
2731.0;360.0;165.0;MQ;CVG;DFW;7;0
1012.0;655.0;35.0;YV;HNL;OGG;3;0
22.0;610.0;121.0;FL;ATL;MDW;5;0
1098.0;1139.0;139.0;FL;MCO;IND;2;0
5145.0;653.0;117.0;EV;TUL;ATL;3;0
2653.0;825.0;85.0;YV;ORF;CLT;5;0
2293.0;1380.0;54.0;XE;IAH;CRP;3;0
2499.0;545.0;207.0;DL;MSP;PHX;1;0
5116.0;623.0;91.0;EV;JAN;ATL;1;0
2105.0;1005.0;60.0;XE;GRR;CLE;2;0
132.0;390.0;330.0;DL;SFO;JFK;7;0
6958.0;483.0;51.0;OO;ORD;MKG;5;0
25.0;1091.0;383.0;UA;JFK;LAX;6;0
540.0;630.0;270.0;FL;ATL;PHX;7;0
2396.0;1035.0;124.0;XE;EWR;DTW;1;0
1831.0;365.0;163.0;CO;PBI;IAH;4;0
5373.0;925.0;130.0;EV;ATL;SYR;5;0
3284.0;1335.0;75.0;MQ;DFW;BTR;7;0
831.0;965.0;60.0;WN;PDX;GEG;2;0
2597.0;340.0;109.0;DL;RIC;ATL;4;0
3977.0;580.0;65.0;MQ;ORD;CID;3;0
2280.0;1165.0;86.0;XE;IAH;PNS;3;0
5291.0;570.0;72.0;EV;ATL;ECP;2;0
4319.0;640.0;100.0;MQ;ORD;HSV;7;0
2284.0;1030.0;114.0;XE;IAH;TYS;2;0
1091.0;795.0;115.0;AA;STL;DFW;1;0
118.0;610.0;164.0;B6;MSY;JFK;1;0
357.0;1138.0;157.0;FL;LGA;ATL;1;0
559.0;480.0;174.0;B6;HPN;TPA;3;0
4151.0;390.0;71.0;9E;BHM;MEM;5;0
357.0;730.0;110.0;WN;BHM;BWI;2;0
3909.0;925.0;110.0;MQ;TYS;ORD;2;0
1218.0;615.0;228.0;DL;ATL;HDN;3;0
443.0;725.0;196.0;FL;FLL;MKE;4;0
2553.0;525.0;170.0;DL;DTW;MSY;3;0
2299.0;360.0;190.0;AA;DTW;MIA;4;0
625.0;705.0;140.0;AS;LAS;PDX;7;0
1079.0;839.0;170.0;FL;HPN;MCO;5;0
606.0;895.0;165.0;WN;RSW;STL;4;0
1293.0;887.0;150.0;FL;MCO;GRR;5;0
945.0;565.0;80.0;WN;PVD;PHL;5;0
2845.0;510.0;99.0;YV;ELP;PHX;1;0
3654.0;960.0;111.0;9E;ICT;MSP;1;0
723.0;870.0;100.0;WN;MHT;BWI;3;0
907.0;1025.0;288.0;UA;ORD;SFO;7;0
4041.0;815.0;86.0;9E;MEM;TUL;3;0
6333.0;894.0;42.0;OO;SAN;LAX;5;0
2650.0;595.0;160.0;XE;EWR;MKE;2;0
2097.0;635.0;65.0;AA;DFW;SAT;7;0
346.0;1035.0;80.0;AA;STL;ORD;5;0
341.0;577.0;49.0;HA;ITO;HNL;3;0
2852.0;460.0;95.0;MQ;SGF;DFW;1;0
1204.0;640.0;100.0;AA;ABQ;DFW;1;0
83.0;851.0;359.0;UA;LAX;HNL;2;0
824.0;613.0;107.0;F9;MCI;DEN;4;0
6329.0;420.0;86.0;OO;SFO;ACV;3;0
2024.0;1155.0;116.0;DL;ATL;BWI;1;0
769.0;480.0;290.0;CO;LAS;EWR;3;0
2727.0;590.0;80.0;YV;PHX;ELP;2;0
411.0;1020.0;129.0;UA;CLT;ORD;1;0
3070.0;465.0;75.0;WN;PHL;MHT;3;0
1963.0;865.0;175.0;DL;MSP;SAT;5;0
1824.0;590.0;140.0;WN;ORF;MDW;5;0
6935.0;645.0;132.0;OO;PHX;SFO;7;0
1956.0;825.0;150.0;DL;DEN;CVG;4;0
2851.0;1064.0;71.0;YV;PHX;YUM;1;0
1747.0;449.0;330.0;US;PHL;LAS;5;0
686.0;1135.0;195.0;AA;DFW;EWR;3;0
2983.0;970.0;155.0;MQ;CSG;DFW;4;0
3636.0;835.0;135.0;MQ;CLT;MIA;5;0
46.0;1240.0;68.0;AS;BET;ANC;3;0
3071.0;540.0;84.0;OO;MKE;OMA;7;0
3845.0;360.0;106.0;9E;AVP;DTW;5;0
2425.0;1094.0;74.0;XE;IAH;BRO;4;0
5924.0;1005.0;116.0;XE;IAD;BNA;5;0
2022.0;510.0;305.0;AA;SJU;ORD;6;0
1206.0;1315.0;100.0;DL;ATL;DAY;6;0
7255.0;1188.0;62.0;YV;PIT;IAD;1;0
322.0;459.0;106.0;UA;SNA;SFO;5;0
575.0;482.0;176.0;B6;SWF;MCO;6;0
1669.0;525.0;195.0;AA;DFW;SNA;6;0
5211.0;960.0;122.0;EV;STL;DCA;2;0
482.0;755.0;75.0;WN;PHX;SNA;4;0
1379.0;570.0;78.0;DL;BOS;LGA;1;0
6257.0;535.0;120.0;OH;MSP;CVG;3;0
702.0;1023.0;239.0;UA;ORD;PHX;5;0
2830.0;1329.0;95.0;YV;CLT;CLE;1;0
342.0;1250.0;73.0;DL;ATL;BNA;5;0
4695.0;1005.0;81.0;OO;SLC;LAS;2;0
656.0;450.0;202.0;UA;PHX;ORD;3;0
6289.0;1024.0;60.0;OO;LAS;PSP;2;0
522.0;1125.0;70.0;CO;MSY;IAH;1;0
1252.0;1291.0;86.0;DL;ATL;CVG;3;0
373.0;1331.0;163.0;US;CLT;DFW;5;0
217.0;930.0;173.0;CO;MSY;EWR;1;0
1157.0;435.0;163.0;CO;EWR;ORD;5;0
2651.0;430.0;318.0;DL;PHL;SLC;5;0
5567.0;444.0;76.0;EV;CAE;ATL;4;0
458.0;600.0;276.0;UA;LAX;PIT;4;0
1789.0;1315.0;149.0;DL;ATL;MCI;6;0
2369.0;780.0;88.0;DL;ATL;MCO;7;0
5183.0;1050.0;121.0;EV;PHF;ATL;5;0
841.0;1137.0;86.0;FL;ATL;MCO;7;0
7029.0;473.0;107.0;OO;SFO;SLC;4;0
4145.0;725.0;110.0;MQ;CMH;JFK;1;0
446.0;732.0;96.0;FL;ATL;MSY;5;0
5216.0;1079.0;146.0;EV;DCA;STL;3;0
6841.0;1098.0;122.0;OO;OKC;ORD;4;0
371.0;360.0;174.0;B6;LGA;FLL;4;0
1334.0;880.0;245.0;AA;SJU;BOS;7;0
1841.0;420.0;150.0;AA;SDF;DFW;3;0
2783.0;363.0;142.0;XE;TYS;IAH;1;0
20.0;855.0;310.0;HA;HNL;SMF;7;0
1264.0;560.0;115.0;WN;LAS;DEN;5;0
1911.0;1042.0;146.0;DL;ATL;DFW;2;0
7004.0;360.0;155.0;OO;EUG;DEN;4;0
337.0;360.0;140.0;UA;PHL;ORD;3;0
4749.0;913.0;98.0;OO;SLC;ONT;5;0
916.0;1210.0;140.0;WN;DEN;HOU;2;0
2694.0;760.0;83.0;YV;LGB;PHX;5;0
4154.0;435.0;85.0;MQ;CMH;ORD;4;0
2274.0;395.0;146.0;DL;CMH;MSP;3;0
4969.0;450.0;65.0;EV;MGM;ATL;5;0
1507.0;730.0;252.0;DL;ATL;SLC;6;0
6276.0;430.0;105.0;OH;GSO;ATL;7;0
2734.0;1068.0;80.0;YV;PHX;LGB;5;0
1444.0;645.0;83.0;US;JAX;CLT;5;0
7261.0;1040.0;141.0;YV;MCI;IAD;7;0
2249.0;600.0;86.0;XE;IAH;MEM;1;0
4834.0;1079.0;70.0;OO;LAX;LAS;5;0
3997.0;720.0;115.0;MQ;FAR;ORD;5;0
2138.0;860.0;96.0;DL;ATL;DCA;5;0
326.0;1120.0;160.0;WN;PBI;ISP;1;0
632.0;760.0;81.0;FL;DAY;BWI;5;0
3504.0;770.0;145.0;WN;AUS;MCO;7;0
1800.0;320.0;144.0;US;DFW;CLT;7;0
3202.0;1120.0;190.0;MQ;CHS;DFW;4;0
4647.0;785.0;85.0;OO;GTF;SLC;4;0
79.0;1140.0;333.0;UA;SFO;HNL;4;0
4502.0;539.0;71.0;MQ;LGA;BOS;4;0
233.0;570.0;155.0;WN;ISP;MDW;7;0
351.0;790.0;186.0;US;PHX;MSP;3;0
1201.0;495.0;235.0;AA;SNA;ORD;2;0
1480.0;645.0;170.0;AA;BOS;ORD;1;0
5256.0;891.0;78.0;EV;ATL;VPS;3;0
483.0;1235.0;279.0;UA;ORD;PDX;1;0
1381.0;945.0;95.0;WN;MCI;DAL;5;0
1886.0;735.0;165.0;AA;SJU;MIA;5;0
232.0;1060.0;267.0;US;DTW;PHX;7;0
6634.0;581.0;108.0;OO;OMA;DEN;1;0
819.0;935.0;115.0;AA;OMA;DFW;2;0
2677.0;663.0;74.0;YV;SAV;CLT;2;0
634.0;835.0;320.0;B6;SFO;BOS;4;0
1371.0;1040.0;95.0;WN;BOS;BWI;6;0
2610.0;920.0;75.0;WN;SJC;SAN;7;0
2835.0;995.0;75.0;MQ;DFW;JAN;5;0
166.0;1295.0;298.0;B6;PDX;JFK;4;0
4873.0;1140.0;102.0;OO;COS;SLC;2;0
4273.0;515.0;84.0;9E;GSP;ATL;6;0
65.0;939.0;81.0;B6;ROC;JFK;2;0
1646.0;60.0;202.0;DL;PHX;ATL;7;0
993.0;440.0;65.0;AA;TPA;MIA;3;0
438.0;1058.0;239.0;UA;LAX;ORD;7;0
4750.0;980.0;104.0;OO;ONT;SLC;4;0
2509.0;1070.0;122.0;XE;BOS;CLE;5;0
2305.0;485.0;150.0;AA;ORD;DFW;1;0
1272.0;525.0;102.0;DL;ATL;SRQ;3;0
1446.0;1330.0;292.0;US;LAX;PHL;4;0
2267.0;1255.0;82.0;XE;CLE;GRB;3;0
723.0;1095.0;95.0;WN;RDU;BNA;7;0
3737.0;565.0;80.0;9E;MEM;COU;3;0
76.0;1240.0;362.0;US;PHL;SEA;5;0
6953.0;562.0;42.0;OO;ORD;MKE;7;0
7267.0;585.0;118.0;YV;ORD;ATL;2;0
1703.0;370.0;87.0;US;PVD;DCA;4;0
81.0;360.0;111.0;US;SFO;PHX;6;0
4341.0;460.0;115.0;MQ;ORD;RIC;1;0
453.0;880.0;247.0;UA;BWI;DEN;6;0
2833.0;370.0;80.0;YV;ELP;PHX;6;0
481.0;795.0;115.0;AA;DEN;DFW;4;0
2070.0;1025.0;75.0;XE;LRD;IAH;5;0
2920.0;440.0;145.0;MQ;CMI;DFW;5;0
4778.0;1215.0;143.0;OO;SLC;OMA;3;0
5485.0;500.0;116.0;EV;ATL;MDT;5;0
1011.0;570.0;35.0;YV;HNL;OGG;4;0
195.0;1435.0;57.0;AS;ANC;FAI;3;0
2074.0;850.0;115.0;XE;CHS;EWR;6;0
539.0;925.0;180.0;AA;MCO;DFW;1;0
1912.0;675.0;145.0;AA;DFW;MCO;6;0
1105.0;740.0;65.0;WN;MDW;SDF;2;0
1545.0;895.0;194.0;CO;CLE;IAH;2;0
533.0;1205.0;75.0;AA;IAH;DFW;2;0
3323.0;640.0;50.0;MQ;DFW;GRK;2;0
587.0;1229.0;93.0;UA;SFO;SNA;4;0
2621.0;567.0;68.0;XE;SDF;CLE;5;0
3670.0;775.0;85.0;MQ;TLH;MIA;3;0
1097.0;640.0;170.0;WN;ISP;MCO;3;0
2879.0;502.0;107.0;XE;EWR;PIT;1;0
1249.0;480.0;82.0;US;CLT;JAX;6;0
590.0;885.0;235.0;AA;SAN;ORD;2;0
4073.0;1020.0;109.0;9E;FWA;ATL;5;0
6546.0;549.0;74.0;OO;MFR;PDX;3;0
482.0;795.0;218.0;CO;IAH;BOS;1;0
1827.0;915.0;65.0;AA;AUS;DFW;4;0
495.0;395.0;95.0;WN;LAS;SFO;4;0
6433.0;1160.0;205.0;OO;DFW;LAX;2;0
177.0;682.0;408.0;UA;BOS;SFO;5;0
659.0;360.0;105.0;WN;PHX;DEN;2;0
6530.0;680.0;70.0;OO;LAX;LAS;4;0
1626.0;450.0;101.0;US;CLT;LGA;6;0
4641.0;1190.0;93.0;OO;SLC;FAT;6;0
6943.0;533.0;50.0;OO;PDX;SEA;3;0
1238.0;785.0;132.0;DL;AUS;ATL;3;0
6409.0;1245.0;70.0;OO;SBP;LAX;2;0
5491.0;515.0;123.0;EV;ATL;SGF;6;0
1185.0;570.0;245.0;AA;DFW;PDX;2;0
3949.0;630.0;55.0;MQ;AZO;ORD;6;0
6647.0;1016.0;62.0;OO;MFR;PDX;2;0
1292.0;760.0;155.0;FL;GRR;MCO;7;0
2799.0;870.0;255.0;WN;SFO;MDW;6;0
3701.0;945.0;125.0;MQ;DCA;ORD;4;0
2387.0;560.0;280.0;AA;MIA;EGE;5;0
2564.0;925.0;187.0;XE;EWR;MSP;5;0
6468.0;1143.0;55.0;OO;DEN;CPR;6;0
2177.0;960.0;145.0;XE;TPA;IAH;4;0
3709.0;845.0;125.0;MQ;ATL;ORD;7;0
7120.0;1001.0;84.0;EV;LGA;IAD;5;0
1221.0;840.0;146.0;US;FLL;DCA;2;0
634.0;365.0;125.0;UA;ORD;EWR;5;0
859.0;945.0;122.0;US;MCO;DCA;7;0
601.0;505.0;161.0;FL;BWI;RSW;2;0
1467.0;550.0;105.0;AA;DFW;ELP;4;0
1427.0;1165.0;142.0;CO;IAH;CLT;2;0
182.0;691.0;51.0;HA;HNL;ITO;5;0
3828.0;740.0;110.0;MQ;ORD;DCA;7;0
5139.0;900.0;75.0;EV;CAE;ATL;6;0
1453.0;767.0;163.0;FL;PBI;HPN;1;0
1662.0;740.0;85.0;WN;SDF;BWI;4;0
4603.0;1000.0;125.0;MQ;LGA;DTW;2;0
487.0;760.0;144.0;FL;BWI;MCO;7;0
2937.0;1195.0;65.0;MQ;DFW;AEX;4;0
1253.0;1255.0;355.0;AA;MIA;LAX;4;0
1744.0;540.0;145.0;FL;PIT;MCO;3;0
1071.0;895.0;100.0;AA;MEM;DFW;3;0
1773.0;965.0;117.0;DL;ATL;MIA;6;0
5103.0;1165.0;73.0;EV;MEM;BTR;5;0
2891.0;1010.0;120.0;MQ;DFW;CID;1;0
5985.0;392.0;107.0;XE;BNA;ORD;3;0
469.0;640.0;104.0;UA;SFO;LAS;1;0
514.0;990.0;160.0;AS;SEA;SNA;2;0
2960.0;390.0;127.0;DL;MIA;ATL;4;0
939.0;775.0;75.0;FL;JAX;ATL;7;0
696.0;615.0;94.0;FL;ATL;SRQ;1;0
433.0;796.0;121.0;FL;MKE;ATL;4;0
3696.0;870.0;80.0;MQ;ORF;JFK;3;0
2312.0;405.0;160.0;WN;BWI;FLL;6;0
1228.0;1215.0;100.0;B6;RDU;BOS;5;0
61.0;780.0;99.0;US;CLT;TPA;2;0
6571.0;1065.0;111.0;OH;DTW;ORF;3;0
470.0;777.0;179.0;UA;JAC;ORD;6;0
1206.0;1315.0;100.0;DL;ATL;DAY;2;0
4776.0;916.0;99.0;OO;SLC;PSC;7;0
198.0;360.0;143.0;CO;DEN;IAH;1;0
2161.0;360.0;59.0;US;LGA;DCA;5;0
453.0;645.0;162.0;AS;LAX;SEA;4;0
3791.0;914.0;60.0;9E;DLH;MSP;1;0
2765.0;615.0;107.0;DL;DTW;RDU;5;0
475.0;445.0;175.0;AA;EWR;ORD;5;0
6890.0;830.0;177.0;OO;LAX;DFW;1;0
2030.0;485.0;115.0;WN;RDU;TPA;2;0
4818.0;585.0;85.0;OO;SLC;DEN;4;0
2652.0;920.0;159.0;DL;TPA;LGA;4;0
2958.0;615.0;65.0;MQ;HOU;DFW;6;0
421.0;1088.0;72.0;FL;PNS;ATL;4;0
1727.0;598.0;123.0;DL;ATL;FLL;5;0
1400.0;1200.0;88.0;US;CLT;BNA;3;0
6566.0;1176.0;141.0;OO;AUS;DEN;4;0
276.0;1340.0;280.0;AA;LAX;MIA;3;0
460.0;400.0;74.0;US;LAS;PHX;4;0
496.0;655.0;223.0;B6;DEN;BOS;5;0
733.0;816.0;164.0;UA;DEN;SFO;7;0
5986.0;379.0;107.0;XE;BNA;ORD;2;0
1494.0;515.0;135.0;DL;ATL;PHL;2;0
5019.0;668.0;49.0;EV;CSG;ATL;6;0
2974.0;500.0;55.0;MQ;ABI;DFW;3;0
4288.0;945.0;85.0;9E;MKE;CVG;7;0
6504.0;1067.0;58.0;OH;CLE;DTW;2;0
45.0;920.0;105.0;WN;STL;DAL;2;0
332.0;530.0;121.0;FL;ATL;PHL;4;0
1360.0;550.0;75.0;WN;MSY;HOU;3;0
6698.0;720.0;94.0;OH;ORD;MSP;5;0
557.0;510.0;142.0;F9;DEN;SAN;2;0
2678.0;868.0;60.0;YV;CLT;CHS;4;0
6508.0;657.0;203.0;OO;SFO;AUS;6;0
2712.0;1175.0;50.0;MQ;DFW;ABI;5;0
741.0;1065.0;224.0;US;PHL;SJU;1;0
1728.0;835.0;96.0;US;MCO;CLT;2;0
858.0;460.0;160.0;AA;MIA;PHL;1;0
2985.0;460.0;80.0;WN;PHL;MHT;4;0
622.0;1025.0;111.0;UA;ORD;DCA;3;0
1197.0;1072.0;97.0;CO;BOS;EWR;7;0
2079.0;1015.0;140.0;WN;OAK;DEN;6;0
2966.0;570.0;95.0;YV;LAS;SFO;3;0
309.0;670.0;252.0;UA;MCO;DEN;7;0
4648.0;1040.0;100.0;MQ;RDU;LGA;1;0
699.0;1170.0;140.0;AA;SDF;DFW;3;0
6626.0;1195.0;118.0;OH;DTW;GSO;1;0
2834.0;1160.0;85.0;MQ;DFW;MHK;5;0
503.0;586.0;197.0;B6;EWR;FLL;3;0
2765.0;465.0;110.0;MQ;DFW;DSM;3;0
5513.0;714.0;131.0;EV;RDU;MEM;3;0
745.0;899.0;276.0;UA;LGA;DEN;7;0
340.0;450.0;171.0;DL;ATL;MSP;4;0
4018.0;550.0;100.0;MQ;ORD;ROC;1;0
1154.0;606.0;148.0;FL;IND;RSW;6;0
329.0;390.0;115.0;CO;CLT;EWR;3;0
4575.0;970.0;115.0;MQ;CLT;LGA;6;0
4460.0;585.0;90.0;OO;SLC;BZN;2;0
2810.0;500.0;80.0;WN;BUR;SMF;5;0
4946.0;360.0;50.0;EV;ABY;ATL;2;0
1054.0;480.0;140.0;AA;MIA;DCA;3;0
450.0;965.0;50.0;WN;BWI;ORF;7;0
310.0;420.0;85.0;US;SFO;LAS;1;0
421.0;525.0;60.0;AA;DFW;AUS;3;0
2579.0;460.0;65.0;WN;RDU;BWI;6;0
553.0;1145.0;175.0;AA;RSW;DFW;5;0
1025.0;520.0;55.0;WN;LAS;ONT;3;0
6334.0;400.0;96.0;OO;ICT;DEN;5;0
330.0;1215.0;149.0;B6;MCO;BDL;6;0
2806.0;665.0;90.0;WN;LAS;SJC;5;0
1154.0;965.0;146.0;FL;IND;RSW;2;0
6616.0;862.0;62.0;OO;DEN;DRO;1;0
2112.0;690.0;161.0;XE;CVG;IAH;1;0
1607.0;770.0;70.0;AA;TUL;DFW;3;0
6609.0;708.0;72.0;OO;BFL;SFO;4;0
559.0;555.0;230.0;CO;IAH;SNA;3;0
2949.0;1145.0;72.0;XE;DFW;IAH;4;0
3669.0;1265.0;75.0;WN;BUR;SMF;1;0
6452.0;1129.0;89.0;OO;LEX;ORD;4;0
1147.0;566.0;196.0;B6;BTV;MCO;1;0
1213.0;545.0;170.0;WN;OKC;LAS;6;0
1296.0;565.0;120.0;AA;DFW;ATL;5;0
9.0;1230.0;91.0;DL;ATL;TPA;3;0
47.0;825.0;85.0;WN;DEN;OKC;2;0
748.0;1121.0;182.0;B6;SJU;MCO;4;0
1020.0;710.0;80.0;AA;DFW;MSY;3;0
2980.0;625.0;75.0;YV;SNA;PHX;5;0
1184.0;735.0;145.0;AA;ORD;EWR;3;0
878.0;545.0;335.0;AS;OGG;SEA;6;0
970.0;465.0;292.0;UA;SAN;IAD;2;0
1444.0;780.0;49.0;US;CLT;RDU;6;0
242.0;790.0;136.0;UA;ORD;PVD;3;0
1675.0;465.0;158.0;CO;CLE;TPA;5;0
51.0;965.0;105.0;CO;EWR;CLE;1;0
573.0;540.0;240.0;FL;MKE;PHX;5;0
3950.0;410.0;108.0;9E;FNT;MSP;4;0
4353.0;1170.0;80.0;MQ;ORD;CLE;3;0
4689.0;875.0;110.0;MQ;LGA;CLE;7;0
3641.0;1045.0;160.0;MQ;MIA;CMH;6;0
4274.0;355.0;120.0;9E;AMA;MEM;4;0
91.0;405.0;367.0;CO;EWR;LAX;3;0
647.0;460.0;277.0;US;DTW;PHX;1;0
1825.0;1110.0;106.0;US;BOS;PHL;3;0
1117.0;1295.0;267.0;DL;DTW;LAS;7;0
306.0;750.0;122.0;CO;EWR;CLT;5;0
1644.0;915.0;160.0;AA;LAS;DFW;4;0
4147.0;651.0;79.0;9E;MDW;DTW;3;0
3893.0;425.0;120.0;MQ;ORD;PHL;1;0
451.0;500.0;135.0;AA;RDU;ORD;2;0
2202.0;1055.0;175.0;AA;SJU;MIA;7;0
1550.0;1360.0;54.0;US;CLT;RDU;2;0
290.0;430.0;163.0;B6;LGB;SEA;4;0
4568.0;911.0;89.0;OO;SLC;GTF;3;0
835.0;415.0;173.0;UA;BOS;ORD;1;0
3896.0;1175.0;140.0;9E;DTW;FSD;3;0
6239.0;1021.0;53.0;OO;ORD;GRB;5;0
1509.0;515.0;100.0;US;TPA;CLT;7;0
322.0;1200.0;90.0;AA;DFW;BHM;6;0
1175.0;405.0;105.0;WN;SNA;OAK;3;0
728.0;425.0;160.0;AA;LAS;DFW;3;0
2676.0;768.0;132.0;XE;OMA;IAH;6;0
6564.0;388.0;62.0;OO;MTJ;DEN;3;0
862.0;950.0;145.0;WN;MCO;ISP;1;0
1894.0;585.0;90.0;AA;SFO;LAX;7;0
138.0;800.0;219.0;UA;DEN;LGA;2;0
2154.0;375.0;252.0;DL;LAX;ATL;4;0
244.0;880.0;280.0;WN;MDW;LAX;3;0
197.0;720.0;202.0;CO;IAH;LAS;5;0
555.0;1235.0;33.0;HA;OGG;HNL;4;0
2641.0;687.0;122.0;XE;MCI;IAH;7;0
622.0;750.0;108.0;US;OAK;PHX;3;0
4826.0;375.0;150.0;OO;FAR;SLC;4;0
1681.0;445.0;110.0;WN;PIT;MDW;4;0
436.0;668.0;48.0;US;PHX;TUS;4;0
2134.0;960.0;74.0;US;LGA;BOS;5;0
3659.0;605.0;155.0;WN;TPA;PHL;3;0
2696.0;365.0;54.0;XE;DAY;CLE;4;0
4103.0;1065.0;120.0;MQ;LIT;ORD;6;0
3079.0;1084.0;131.0;XE;STL;IAH;3;0
2155.0;550.0;149.0;XE;MSP;EWR;3;0
2942.0;735.0;86.0;YV;CVG;CLT;2;0
944.0;748.0;75.0;FL;ROC;BWI;6;0
3875.0;360.0;115.0;9E;GSP;DTW;3;0
876.0;682.0;152.0;UA;SEA;DEN;4;0
1133.0;360.0;85.0;B6;SYR;JFK;3;0
3984.0;515.0;70.0;MQ;ORD;DAY;7;0
2069.0;920.0;71.0;XE;IAH;LRD;5;0
5285.0;835.0;95.0;EV;GSO;ATL;3;0
2745.0;360.0;127.0;XE;BNA;EWR;7;0
2797.0;450.0;175.0;WN;SAT;LAS;6;0
6717.0;755.0;134.0;OO;ORD;RAP;6;0
377.0;355.0;130.0;DL;BDL;DTW;4;0
4680.0;508.0;115.0;OO;TUS;SLC;6;0
2541.0;465.0;88.0;XE;CLE;CLT;3;0
998.0;420.0;182.0;UA;MCO;ORD;4;0
3914.0;360.0;105.0;MQ;ICT;ORD;1;0
2934.0;585.0;184.0;YV;PHX;MEM;3;0
6625.0;611.0;96.0;OO;BZN;DEN;5;0
4296.0;655.0;115.0;MQ;ORD;BWI;7;0
367.0;635.0;155.0;F9;MKE;DEN;7;0
2763.0;876.0;45.0;YV;PHX;TUS;4;0
485.0;475.0;60.0;WN;PDX;GEG;4;0
55.0;578.0;45.0;AS;SCC;BRW;3;0
2653.0;1210.0;100.0;WN;BOS;PHL;7;0
261.0;515.0;286.0;UA;LAX;MCO;6;0
1021.0;640.0;75.0;WN;MSY;HOU;3;0
1955.0;1090.0;215.0;AA;DCA;DFW;4;0
750.0;820.0;173.0;US;MIA;PHL;3;0
3026.0;405.0;70.0;MQ;MRY;LAX;5;0
2267.0;1087.0;168.0;DL;BDL;ATL;7;0
3478.0;605.0;80.0;MQ;LIT;DFW;3;0
1860.0;1055.0;85.0;WN;HOU;MAF;1;0
1.0;550.0;385.0;AA;JFK;LAX;5;0
4390.0;1075.0;125.0;MQ;LGA;DTW;6;0
7258.0;1020.0;79.0;YV;ORD;DSM;2;0
664.0;505.0;80.0;WN;LAX;PHX;5;0
6821.0;450.0;64.0;OO;SFO;RDD;7;0
6290.0;834.0;51.0;OH;SDF;CVG;6;0
2079.0;510.0;260.0;AA;ORD;SAN;5;0
2633.0;671.0;69.0;XE;BTR;IAH;2;0
2654.0;1285.0;74.0;XE;IAH;BRO;2;0
2834.0;1011.0;75.0;XE;IAH;JAN;4;0
6418.0;605.0;94.0;OH;CID;DTW;3;0
1792.0;515.0;102.0;US;MDT;CLT;6;0
1651.0;1079.0;100.0;CO;LGA;CLE;3;0
5923.0;1185.0;76.0;XE;ORD;CLE;1;0
2254.0;485.0;61.0;XE;IAH;BTR;4;0
5341.0;365.0;96.0;EV;JAN;ATL;4;0
100.0;385.0;125.0;FL;DFW;ATL;4;0
2641.0;695.0;119.0;XE;MCI;IAH;7;0
3660.0;1105.0;170.0;MQ;IND;MIA;3;0
2731.0;1160.0;55.0;XE;IAH;SHV;7;0
1003.0;632.0;32.0;YV;OGG;HNL;4;0
3118.0;480.0;105.0;MQ;RNO;LAX;3;0
1085.0;1140.0;95.0;AA;DFW;STL;2;0
3997.0;520.0;104.0;9E;MEM;JAX;2;0
281.0;723.0;67.0;B6;LAS;LGB;5;0
1019.0;1135.0;32.0;YV;OGG;HNL;6;0
4225.0;964.0;75.0;9E;STL;CVG;1;0
2807.0;732.0;135.0;DL;MCO;MEM;5;0
630.0;942.0;119.0;F9;DEN;MSN;1;0
5602.0;991.0;65.0;EV;AVL;ATL;6;0
1012.0;600.0;29.0;YV;LIH;HNL;5;0
1732.0;812.0;113.0;DL;PBI;ATL;7;0
4699.0;540.0;70.0;OO;MSN;MSP;4;0
1267.0;330.0;84.0;US;BOS;PHL;2;0
265.0;1110.0;34.0;HA;OGG;HNL;6;0
2260.0;950.0;134.0;XE;EWR;CVG;2;0
2026.0;445.0;121.0;XE;IAH;STL;4;0
1258.0;415.0;215.0;AA;LAX;STL;6;0
1779.0;1050.0;59.0;CO;IAH;SAT;2;0
2755.0;670.0;123.0;DL;CVG;TPA;6;0
1678.0;490.0;165.0;AA;DFW;BWI;3;0
2069.0;920.0;71.0;XE;IAH;LRD;1;0
1510.0;685.0;170.0;DL;DEN;DTW;1;0
1439.0;780.0;122.0;DL;DCA;ATL;3;0
4131.0;1235.0;55.0;MQ;ORD;SPI;1;0
3628.0;540.0;140.0;MQ;BNA;MIA;4;0
109.0;360.0;180.0;WN;MSY;DEN;4;0
672.0;920.0;180.0;AA;STT;MIA;7;0
